 "subject" , "predicate" , "object" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Kempf_T_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_" , "http://xmlns.com/foaf/0.1/familyName" , "Kempf" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_" , "http://xmlns.com/foaf/0.1/givenName" , "T." ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_" , "http://xmlns.com/foaf/0.1/name" , "T. Kempf" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Kempf_T_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Knopp_R_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_" , "http://xmlns.com/foaf/0.1/familyName" , "Knopp" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_" , "http://xmlns.com/foaf/0.1/givenName" , "Raymond" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_" , "http://xmlns.com/foaf/0.1/name" , "Raymond Knopp" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Knopp_R_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Ascheid_G_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_" , "http://xmlns.com/foaf/0.1/familyName" , "Ascheid" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_" , "http://xmlns.com/foaf/0.1/givenName" , "G." ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_" , "http://xmlns.com/foaf/0.1/name" , "G. Ascheid" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Ascheid_G_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Wiart_J_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_" , "http://xmlns.com/foaf/0.1/familyName" , "Wiart" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_" , "http://xmlns.com/foaf/0.1/givenName" , "Joe" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_" , "http://xmlns.com/foaf/0.1/name" , "Joe Wiart" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Wiart_J_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Faraj_N_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_" , "http://xmlns.com/foaf/0.1/familyName" , "Faraj" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_" , "http://xmlns.com/foaf/0.1/givenName" , "Noura" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_" , "http://xmlns.com/foaf/0.1/name" , "Noura Faraj" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Faraj_N_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Varsier_N_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_" , "http://xmlns.com/foaf/0.1/familyName" , "Varsier" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_" , "http://xmlns.com/foaf/0.1/givenName" , "N." ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_" , "http://xmlns.com/foaf/0.1/name" , "N. Varsier" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Varsier_N_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-author" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-at-tpt" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://xmlns.com/foaf/0.1/familyName" , "Roblin" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://xmlns.com/foaf/0.1/givenName" , "Christophe" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe" , "http://xmlns.com/foaf/0.1/name" , "Christophe Roblin" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-at-tpt" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-at-tpt" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/scoro/affiliate" ,
 "http://givingsense.eu/sembib/onto/persons/Roblin_Christophe-at-tpt" , "http://purl.org/spar/pro/relatesToOrganization" , "http://data.semanticweb.org/organization/telecom-paristech" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_" , "http://xmlns.com/foaf/0.1/familyName" , "Guillemot" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_" , "http://xmlns.com/foaf/0.1/givenName" , "Christine" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_" , "http://xmlns.com/foaf/0.1/name" , "Christine Guillemot" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Guillemot_Th_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_" , "http://xmlns.com/foaf/0.1/familyName" , "Vialaneix" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_" , "http://xmlns.com/foaf/0.1/givenName" , "Guillaume" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_" , "http://xmlns.com/foaf/0.1/name" , "Guillaume Vialaneix" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Vialaneix_G_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Fournier_Y_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_" , "http://xmlns.com/foaf/0.1/familyName" , "Fournier" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_" , "http://xmlns.com/foaf/0.1/givenName" , "Yvan" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_" , "http://xmlns.com/foaf/0.1/name" , "Yvan Fournier" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Fournier_Y_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-author" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-at-tpt" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://xmlns.com/foaf/0.1/familyName" , "SOZIO" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://xmlns.com/foaf/0.1/givenName" , "Mauro" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro" , "http://xmlns.com/foaf/0.1/name" , "Mauro SOZIO" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-at-tpt" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-at-tpt" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/scoro/affiliate" ,
 "http://givingsense.eu/sembib/onto/persons/SOZIO_Mauro-at-tpt" , "http://purl.org/spar/pro/relatesToOrganization" , "http://data.semanticweb.org/organization/telecom-paristech" ,
 "http://givingsense.eu/sembib/onto/persons/Ben%2520Dhia_I_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Ben%2520Dhia_I_" , "http://xmlns.com/foaf/0.1/familyName" , "Ben Dhia" ,
 "http://givingsense.eu/sembib/onto/persons/Ben%2520Dhia_I_" , "http://xmlns.com/foaf/0.1/givenName" , "I." ,
 "http://givingsense.eu/sembib/onto/persons/Ben%2520Dhia_I_" , "http://xmlns.com/foaf/0.1/name" , "I. Ben Dhia" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Souihli_A_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_" , "http://xmlns.com/foaf/0.1/familyName" , "Souihli" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_" , "http://xmlns.com/foaf/0.1/givenName" , "Asma" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_" , "http://xmlns.com/foaf/0.1/name" , "Asma Souihli" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Souihli_A_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Frey_R_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_" , "http://xmlns.com/foaf/0.1/familyName" , "Frey" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_" , "http://xmlns.com/foaf/0.1/givenName" , "Sylvain" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_" , "http://xmlns.com/foaf/0.1/name" , "Sylvain Frey" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Frey_R_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Maniu_S_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_" , "http://xmlns.com/foaf/0.1/familyName" , "Maniu" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_" , "http://xmlns.com/foaf/0.1/givenName" , "Silviu" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_" , "http://xmlns.com/foaf/0.1/name" , "Silviu Maniu" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Maniu_S_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Cautis_B_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_" , "http://xmlns.com/foaf/0.1/familyName" , "Cautis" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_" , "http://xmlns.com/foaf/0.1/givenName" , "Bogdan" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_" , "http://xmlns.com/foaf/0.1/name" , "Bogdan Cautis" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Cautis_B_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Hu_R_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_" , "http://xmlns.com/foaf/0.1/familyName" , "Hu" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_" , "http://xmlns.com/foaf/0.1/givenName" , "Weisheng" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_" , "http://xmlns.com/foaf/0.1/name" , "Weisheng Hu" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Hu_R_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Sopena_J_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_" , "http://xmlns.com/foaf/0.1/familyName" , "Sopena" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_" , "http://xmlns.com/foaf/0.1/givenName" , "J." ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_" , "http://xmlns.com/foaf/0.1/name" , "J. Sopena" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Sopena_J_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Arantes_L_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_" , "http://xmlns.com/foaf/0.1/familyName" , "Arantes" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_" , "http://xmlns.com/foaf/0.1/givenName" , "L." ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_" , "http://xmlns.com/foaf/0.1/name" , "L. Arantes" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Arantes_L_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Sens_P_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_" , "http://xmlns.com/foaf/0.1/familyName" , "Sens" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_" , "http://xmlns.com/foaf/0.1/givenName" , "Pierre" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_" , "http://xmlns.com/foaf/0.1/name" , "Pierre Sens" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Sens_P_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Mouffok_L_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_" , "http://xmlns.com/foaf/0.1/familyName" , "Mouffok" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_" , "http://xmlns.com/foaf/0.1/givenName" , "Lila" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_" , "http://xmlns.com/foaf/0.1/name" , "Lila Mouffok" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Mouffok_L_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Marchand_S_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_" , "http://xmlns.com/foaf/0.1/familyName" , "Marchand" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_" , "http://xmlns.com/foaf/0.1/givenName" , "Sylvain" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_" , "http://xmlns.com/foaf/0.1/name" , "Sylvain Marchand" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Marchand_S_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-author" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-at-tpt" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://xmlns.com/foaf/0.1/familyName" , "Badeau" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://xmlns.com/foaf/0.1/givenName" , "Roland" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland" , "http://xmlns.com/foaf/0.1/name" , "Roland Badeau" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-at-tpt" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-at-tpt" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/scoro/affiliate" ,
 "http://givingsense.eu/sembib/onto/persons/Badeau_Roland-at-tpt" , "http://purl.org/spar/pro/relatesToOrganization" , "http://data.semanticweb.org/organization/telecom-paristech" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Barras_C_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_" , "http://xmlns.com/foaf/0.1/familyName" , "Barras" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_" , "http://xmlns.com/foaf/0.1/givenName" , "C." ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_" , "http://xmlns.com/foaf/0.1/name" , "C. Barras" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_-author" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://purl.org/spar/pro/RoleInTime" ,
 "http://givingsense.eu/sembib/onto/persons/Barras_C_-author" , "http://purl.org/spar/pro/withRole" , "http://purl.org/spar/pro/author" ,
 "http://givingsense.eu/sembib/onto/persons/Daudet_L_" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xmlns.com/foaf/0.1/Person" ,
 "http://givingsense.eu/sembib/onto/persons/Daudet_L_" , "http://purl.org/spar/pro/holdsRoleInTime" , "http://givingsense.eu/sembib/onto/persons/Daudet_L_-author" ,
 "http://givingsense.eu/sembib/onto/persons/Daudet_L_" , "http://xmlns.com/foaf/0.1/familyName" , "Daudet" ,
 "http://givingsense.eu/sembib/onto/persons/Daudet_L_" , "http://xmlns.com/foaf/0.1/givenName" , "Laurent" ,
 "http://givingsense.eu/sembib/onto/persons/Daudet_L_" , "http://xmlns.com/foaf/0.1/name" , "Laurent Daudet" ,
